age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
43,blue-collar,divorced,primary,no,515,yes,no,cellular,18,November,1,-1,0,unknown,no
54,management,married,tertiary,no,1114,yes,no,cellular,21,November,2,175,1,other,no
63,management,married,tertiary,no,5112,no,no,telephone,13,November,2,95,3,failure,yes
35,management,single,tertiary,no,304,yes,no,cellular,19,November,2,-1,0,unknown,no
41,technician,single,secondary,no,650,yes,no,cellular,20,November,3,-1,0,unknown,yes
42,management,divorced,primary,no,0,yes,no,cellular,19,November,5,-1,0,unknown,no
30,technician,single,secondary,no,925,no,no,cellular,20,November,1,-1,0,unknown,no
32,management,married,tertiary,no,62,yes,no,telephone,13,November,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,1070,no,no,cellular,18,November,4,-1,0,unknown,no
52,admin.,married,secondary,no,1648,yes,no,cellular,19,November,3,-1,0,unknown,no
31,management,divorced,tertiary,no,883,yes,no,cellular,19,November,1,-1,0,unknown,no
35,management,married,tertiary,no,2583,no,no,cellular,19,November,1,-1,0,unknown,no
49,management,married,secondary,no,1623,yes,no,cellular,19,November,2,-1,0,unknown,yes
41,technician,married,tertiary,no,67,yes,no,cellular,19,November,1,-1,0,unknown,yes
33,services,married,primary,no,6904,no,no,telephone,20,November,2,-1,0,unknown,no
40,admin.,married,secondary,no,67,no,yes,cellular,19,November,2,152,5,failure,no
32,technician,married,tertiary,no,0,yes,no,cellular,19,November,4,-1,0,unknown,no
40,admin.,single,secondary,no,664,no,no,cellular,19,November,2,121,2,success,no
44,admin.,single,secondary,no,1534,no,no,cellular,10,November,1,95,3,success,yes
52,self-employed,married,tertiary,no,2289,yes,yes,cellular,21,November,1,-1,0,unknown,no
30,admin.,married,secondary,no,4457,yes,no,cellular,21,November,4,-1,0,unknown,yes
56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,November,2,179,3,other,no
51,technician,married,secondary,no,2937,no,no,telephone,21,November,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,79,no,yes,cellular,20,November,1,-1,0,unknown,no
38,technician,single,tertiary,no,5122,yes,no,cellular,20,November,1,184,1,failure,no
39,management,divorced,secondary,no,4314,yes,no,cellular,20,November,4,-1,0,unknown,no
38,technician,married,secondary,no,1,yes,no,cellular,21,November,5,199,1,success,no
52,blue-collar,divorced,primary,no,0,no,no,cellular,20,November,1,-1,0,unknown,no
32,services,married,secondary,no,3839,yes,no,cellular,18,November,2,189,1,failure,no
33,blue-collar,married,primary,no,925,no,no,cellular,20,November,3,-1,0,unknown,no
32,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,November,1,-1,0,unknown,no
34,technician,single,tertiary,no,9851,yes,no,cellular,20,November,5,-1,0,unknown,no
56,management,married,primary,no,-155,yes,no,cellular,17,November,1,-1,0,unknown,no
35,management,married,tertiary,no,16,no,no,cellular,19,November,1,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,November,1,-1,0,unknown,no
47,entrepreneur,married,tertiary,no,0,no,no,telephone,18,November,2,-1,0,unknown,no
67,retired,divorced,secondary,no,704,no,no,cellular,3,November,1,-1,0,unknown,yes
36,self-employed,married,tertiary,no,506,no,no,cellular,3,November,1,70,2,failure,yes
64,management,married,unknown,no,2352,no,no,cellular,3,November,4,183,7,success,yes
38,admin.,married,secondary,no,1767,yes,no,cellular,12,November,7,-1,0,unknown,yes
77,retired,divorced,secondary,no,3417,no,no,cellular,12,November,1,-1,0,unknown,yes
48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,November,1,196,2,success,yes
47,management,married,tertiary,no,4693,no,yes,cellular,12,November,1,97,3,success,yes
82,retired,divorced,tertiary,no,0,no,no,telephone,12,November,1,-1,0,unknown,yes
32,self-employed,married,tertiary,no,14522,no,no,cellular,21,November,7,-1,0,unknown,no
54,unknown,married,secondary,no,2206,no,no,cellular,12,November,1,99,2,other,yes
32,management,married,tertiary,no,1331,no,no,cellular,12,November,1,92,5,failure,yes
30,unemployed,single,secondary,no,2424,no,no,cellular,12,November,1,279,1,failure,yes
29,management,single,tertiary,no,1026,no,no,cellular,12,November,1,92,1,other,yes
47,blue-collar,married,primary,no,2,yes,yes,cellular,20,November,4,190,1,failure,no
52,blue-collar,married,tertiary,no,297,yes,no,cellular,18,November,2,195,1,failure,no
33,services,married,secondary,no,386,no,no,cellular,12,November,1,92,4,failure,yes
42,technician,married,secondary,no,994,yes,no,cellular,12,November,3,93,6,success,yes
31,management,single,tertiary,no,533,no,no,cellular,12,November,3,93,6,success,yes
36,blue-collar,single,secondary,no,3623,no,no,unknown,12,November,1,378,1,success,yes
30,blue-collar,single,primary,no,395,no,no,cellular,21,November,1,-1,0,unknown,no
55,self-employed,married,secondary,no,12159,yes,no,cellular,20,November,2,174,2,failure,no
35,technician,married,secondary,no,410,yes,no,cellular,20,November,2,-1,0,unknown,no
21,student,single,secondary,no,123,no,no,telephone,11,November,1,91,1,success,yes
35,admin.,married,secondary,no,725,yes,no,cellular,20,November,7,133,1,failure,no
27,student,single,tertiary,no,5291,no,no,cellular,12,November,2,92,2,failure,yes
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,November,1,91,5,success,yes
43,services,single,secondary,no,3403,yes,no,cellular,12,November,2,97,2,success,yes
30,management,single,tertiary,no,19358,no,no,cellular,19,November,2,-1,0,unknown,no
24,student,single,secondary,no,382,no,no,cellular,13,November,2,92,3,failure,yes
56,retired,married,primary,no,9367,no,no,telephone,13,November,2,92,4,success,yes
36,technician,single,secondary,no,376,no,no,cellular,13,November,1,92,1,success,yes
61,retired,married,secondary,no,3114,no,no,cellular,13,November,1,-1,0,unknown,yes
31,services,single,secondary,no,181,no,no,cellular,13,November,2,93,2,success,yes
67,retired,married,secondary,no,1146,no,no,cellular,13,November,1,92,2,failure,yes
44,technician,divorced,secondary,no,14,no,no,cellular,13,November,1,92,1,success,yes
49,self-employed,single,tertiary,no,-341,no,yes,cellular,18,November,2,-1,0,unknown,no
58,services,divorced,secondary,no,462,no,no,cellular,13,November,1,93,1,success,yes
18,student,single,primary,no,608,no,no,cellular,13,November,1,93,1,success,yes
39,admin.,married,secondary,no,260,yes,no,cellular,13,November,1,94,4,success,yes
47,unemployed,single,secondary,no,4819,no,no,cellular,18,November,1,-1,0,unknown,no
71,retired,married,primary,no,2600,no,no,cellular,13,November,2,98,1,success,yes
30,management,married,tertiary,no,5381,no,no,cellular,17,November,1,-1,0,unknown,no
45,technician,married,secondary,no,3395,yes,no,cellular,18,November,1,188,1,failure,no
81,retired,married,primary,no,5220,no,no,telephone,13,November,1,94,2,other,yes
52,management,married,tertiary,no,2428,yes,no,cellular,21,November,1,116,3,failure,no
33,technician,married,secondary,no,3572,yes,no,cellular,18,November,2,-1,0,unknown,no
76,retired,married,primary,no,3324,no,no,cellular,13,November,1,92,3,success,yes
27,admin.,single,secondary,no,4745,no,no,telephone,12,November,4,192,1,other,yes
33,technician,married,secondary,no,133,no,no,cellular,12,November,2,192,1,success,yes
54,management,married,tertiary,no,0,no,yes,cellular,19,November,3,-1,0,unknown,no
20,student,single,unknown,no,801,no,no,cellular,11,November,2,-1,0,unknown,yes
53,management,married,tertiary,no,1624,no,no,cellular,11,November,3,97,7,success,yes
35,management,married,tertiary,no,0,yes,no,cellular,11,November,2,96,3,success,yes
49,technician,married,secondary,yes,-74,yes,no,cellular,19,November,1,-1,0,unknown,no
37,management,single,tertiary,no,2173,no,no,cellular,21,November,3,114,1,failure,no
35,self-employed,single,secondary,no,951,yes,no,cellular,19,November,2,-1,0,unknown,no
35,management,single,tertiary,no,1228,no,no,cellular,9,November,2,88,12,failure,yes
64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,November,1,-1,0,unknown,yes
60,self-employed,married,tertiary,no,10861,no,no,cellular,9,November,1,91,2,failure,yes
32,management,single,tertiary,no,935,no,no,cellular,9,November,1,91,7,success,yes
24,student,single,tertiary,no,235,no,no,cellular,9,November,1,-1,0,unknown,yes
33,student,married,secondary,no,1536,no,no,cellular,9,November,1,94,2,success,yes
53,admin.,married,secondary,no,10541,no,no,cellular,9,November,1,-1,0,unknown,yes
34,entrepreneur,married,secondary,no,1368,yes,no,cellular,18,November,2,-1,0,unknown,no
24,technician,married,secondary,no,556,yes,no,cellular,6,November,2,80,2,success,yes
67,retired,married,primary,no,942,no,no,cellular,6,November,2,84,2,other,yes
54,technician,married,secondary,no,0,no,no,cellular,6,November,5,192,8,other,yes
34,management,married,tertiary,no,1778,no,no,cellular,4,November,1,162,2,failure,yes
76,retired,married,primary,no,1492,no,no,telephone,3,November,1,-1,0,unknown,yes
47,self-employed,married,tertiary,no,0,no,no,telephone,21,November,1,-1,0,unknown,no
35,technician,married,secondary,no,15474,no,no,cellular,21,November,1,92,2,other,no
27,management,single,tertiary,no,1720,no,no,cellular,3,November,2,273,1,failure,yes
54,management,married,secondary,no,0,no,no,cellular,19,November,1,-1,0,unknown,no
29,technician,single,secondary,no,938,no,no,cellular,3,November,1,-1,0,unknown,yes
24,student,single,secondary,no,125,no,no,cellular,9,November,1,90,1,failure,yes
29,unemployed,single,primary,no,1374,no,no,cellular,17,November,3,208,4,success,yes
42,management,married,tertiary,no,2816,no,no,cellular,10,November,2,-1,0,unknown,yes
35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,November,1,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,4976,yes,no,cellular,21,November,1,-1,0,unknown,no
40,technician,married,secondary,no,7313,yes,no,cellular,18,November,2,182,1,failure,no
56,services,married,secondary,no,1150,no,yes,cellular,17,November,1,117,3,failure,no
33,services,married,secondary,no,1076,no,no,cellular,11,November,1,96,5,failure,yes
40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,November,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,November,3,170,2,failure,no
46,unemployed,married,secondary,no,16397,no,no,cellular,18,November,1,-1,0,unknown,no
32,technician,single,tertiary,no,6746,no,no,cellular,11,November,1,-1,0,unknown,yes
53,management,married,tertiary,no,2578,no,no,cellular,19,November,4,107,2,failure,no
35,management,married,secondary,no,53,yes,no,cellular,18,November,1,-1,0,unknown,no
27,self-employed,single,tertiary,no,168,no,no,cellular,12,November,1,196,1,success,yes
33,self-employed,divorced,tertiary,no,454,no,yes,cellular,18,November,1,-1,0,unknown,no
26,management,single,tertiary,no,943,no,no,cellular,11,November,1,195,1,success,yes
49,management,married,primary,no,3371,no,no,cellular,11,November,2,-1,0,unknown,yes
43,services,divorced,unknown,no,2363,yes,no,cellular,17,November,1,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,-31,yes,no,cellular,21,November,2,-1,0,unknown,no
47,admin.,married,secondary,no,0,no,no,cellular,10,November,1,190,1,other,yes
52,unemployed,married,secondary,no,94,no,no,cellular,10,November,3,190,10,failure,yes
71,housemaid,divorced,primary,no,1311,no,no,cellular,10,November,2,91,1,success,yes
33,management,married,tertiary,no,22867,yes,no,cellular,10,November,2,92,3,failure,yes
48,blue-collar,married,primary,no,214,yes,yes,cellular,18,November,1,162,1,failure,no
40,management,married,tertiary,no,0,no,no,cellular,10,November,1,96,8,success,yes
40,management,married,tertiary,no,9366,no,no,cellular,11,November,3,-1,0,unknown,yes
38,admin.,single,secondary,no,77,no,no,cellular,20,November,4,-1,0,unknown,no
55,admin.,married,primary,no,319,no,no,cellular,21,November,3,-1,0,unknown,no
37,blue-collar,married,primary,no,1322,yes,no,cellular,21,November,8,185,1,other,no
37,management,married,secondary,no,5447,yes,yes,cellular,17,November,1,-1,0,unknown,yes
44,technician,divorced,secondary,no,275,no,no,cellular,17,November,1,-1,0,unknown,yes
57,blue-collar,married,secondary,no,1540,yes,no,cellular,17,November,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,November,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,94,yes,yes,cellular,19,November,1,-1,0,unknown,no
54,unemployed,single,secondary,no,380,no,no,cellular,17,November,2,-1,0,unknown,yes
55,retired,married,secondary,no,1504,yes,yes,cellular,17,November,1,-1,0,unknown,yes
49,unemployed,married,secondary,no,13818,no,no,cellular,21,November,1,113,2,failure,no
66,management,married,unknown,no,2149,yes,no,cellular,30,November,6,103,4,other,no
42,management,married,tertiary,no,2187,yes,no,cellular,17,November,3,-1,0,unknown,yes
59,management,married,tertiary,no,1783,no,yes,cellular,17,November,2,-1,0,unknown,yes
53,retired,married,tertiary,no,2269,no,no,cellular,17,November,2,150,1,success,yes
37,technician,married,secondary,no,5115,yes,no,cellular,17,November,2,171,4,failure,yes
45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,November,2,126,2,failure,yes
49,technician,single,secondary,no,-188,yes,yes,cellular,17,November,1,-1,0,unknown,yes
31,blue-collar,single,tertiary,no,761,no,no,telephone,18,November,2,-1,0,unknown,yes
31,admin.,single,secondary,no,19,yes,no,cellular,18,November,1,-1,0,unknown,yes
30,technician,single,secondary,no,816,yes,no,unknown,14,November,1,-1,0,unknown,yes
50,technician,married,secondary,no,2497,yes,no,cellular,21,November,1,176,1,failure,no
58,management,married,tertiary,no,4152,yes,no,telephone,14,November,1,-1,0,unknown,yes
57,blue-collar,married,unknown,no,3585,no,no,telephone,14,November,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,5060,no,no,unknown,9,November,1,-1,0,unknown,yes
55,management,married,tertiary,no,5010,no,no,cellular,18,November,1,-1,0,unknown,no
43,admin.,married,secondary,no,2271,no,no,telephone,10,November,1,-1,0,unknown,yes
48,management,married,tertiary,no,1,no,no,telephone,10,November,1,-1,0,unknown,yes
34,management,married,tertiary,no,676,no,no,telephone,11,November,1,-1,0,unknown,yes
28,self-employed,single,tertiary,no,160,no,no,unknown,11,November,1,-1,0,unknown,yes
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,November,1,189,2,failure,no
34,admin.,married,tertiary,no,899,yes,no,unknown,12,November,1,170,3,failure,yes
51,blue-collar,married,tertiary,no,2404,yes,no,telephone,20,November,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1230,yes,no,telephone,12,November,1,-1,0,unknown,yes
35,technician,married,tertiary,no,6,yes,no,cellular,18,November,1,-1,0,unknown,no
32,blue-collar,single,tertiary,no,700,no,no,unknown,13,November,1,-1,0,unknown,yes
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,November,1,-1,0,unknown,yes
27,student,single,secondary,no,67,no,no,telephone,14,November,1,-1,0,unknown,yes
43,technician,divorced,secondary,no,-36,yes,no,cellular,17,November,1,104,1,failure,no
35,unemployed,single,secondary,no,127,yes,no,telephone,14,November,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,2089,yes,no,cellular,14,November,1,-1,0,unknown,yes
54,admin.,married,secondary,no,66,yes,no,cellular,11,November,1,-1,0,unknown,yes
59,housemaid,married,tertiary,no,0,no,no,telephone,13,November,1,-1,0,unknown,yes
31,technician,single,tertiary,no,2807,no,no,unknown,8,November,1,-1,0,unknown,yes
35,technician,married,secondary,no,4508,yes,no,cellular,18,November,1,-1,0,unknown,yes
34,management,married,tertiary,no,63,no,no,cellular,18,November,1,102,2,failure,no
51,entrepreneur,married,primary,no,538,no,no,cellular,18,November,4,-1,0,unknown,yes
39,entrepreneur,married,secondary,no,0,no,no,cellular,21,November,7,-1,0,unknown,no
30,management,single,tertiary,no,5561,yes,no,cellular,19,November,1,-1,0,unknown,yes
35,management,divorced,tertiary,no,859,yes,yes,cellular,19,November,1,-1,0,unknown,yes
30,services,single,primary,no,0,yes,yes,cellular,19,November,1,-1,0,unknown,yes
30,self-employed,single,secondary,no,-617,no,yes,cellular,19,November,1,-1,0,unknown,yes
43,management,married,tertiary,no,1429,yes,no,cellular,19,November,1,198,2,other,yes
47,management,married,unknown,no,4189,yes,no,cellular,19,November,3,-1,0,unknown,yes
51,retired,married,tertiary,no,580,no,no,cellular,19,November,2,-1,0,unknown,yes
32,services,single,secondary,no,2615,no,no,cellular,19,November,1,-1,0,unknown,yes
53,unemployed,divorced,secondary,no,587,no,no,cellular,19,November,1,-1,0,unknown,yes
33,technician,single,tertiary,no,149,yes,no,cellular,19,November,2,182,1,other,yes
40,blue-collar,single,secondary,no,3,no,no,cellular,19,November,1,-1,0,unknown,yes
42,blue-collar,married,primary,no,807,yes,no,cellular,19,November,1,-1,0,unknown,yes
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,November,1,174,1,success,yes
32,self-employed,single,tertiary,no,1249,yes,no,cellular,19,November,1,-1,0,unknown,yes
38,blue-collar,married,primary,no,190,yes,no,telephone,19,November,1,175,1,other,yes
30,admin.,married,secondary,no,8781,yes,no,cellular,18,November,1,-1,0,unknown,yes
32,self-employed,single,tertiary,no,386,yes,no,cellular,18,November,1,-1,0,unknown,yes
58,management,divorced,tertiary,no,5037,yes,no,cellular,18,November,2,-1,0,unknown,yes
